,2008 [YR2008],2012 [YR2012]
559,0.4895,0.57
618,0.017878597,0.018038797
753,0.109482662,0.103449047
1030,0.001,0.001
1896,0.961008755,0.961115967
1955,0.188627721,0.364101466
2090,0.01967,0.0176
2690,0.936832691,0.93159019
3233,0.8384,0.82
3292,0.106819666,0.1502909
3427,0.023520491,0.022539065
5966,0.862232071,1.36669459
6101,0.003698664,0.003314731
7244,0.50689471,0.522977327
7303,0.041046468,0.070770575
7438,0.18462295,0.18000302
7715,0.021035723,0.021900321
8038,0.9182146,0.9182146
8581,0.979272253,0.980166797
8640,0.368,0.46
8775,0.011399596,0.010083554
9918,0.980396205,0.985176405
9977,0.288301613,0.383046117
10112,0.015473684,0.013964826
10389,0.004006589,0.004028237
11255,0.9712,0.985
11314,0.063862005,0.075853123
11449,0.017807368,0.012755815
11726,0.001,0.001
12592,0.967054317,0.974618548
12651,0.326314093,0.383203257
13386,0.9626131,0.9626131
13988,0.71865,0.798
14123,0.00516,0.0047
15325,0.727780556,0.86004613
15460,0.00426,0.0038
16060,0.839126779,0.857920901
16603,0.7979,0.814
16662,0.161366612,0.213828337
16797,0.043488199,0.037700056
17074,0.001399727,0.001434345
17940,0.97727629,0.980477615
17999,0.277,0.3
18134,0.018057978,0.017393562
18411,0.035230394,0.036685609
19336,0.354208238,0.436706732
19471,0.010624163,0.010085639
20614,0.8170973,0.833043688
20673,0.0236,0.042
20808,0.05609,0.0462
21085,0.001,0.001
21951,0.998,0.998
22010,0.6023,0.669
22145,0.019903678,0.018899129
22422,0.009227912,0.009976767
23288,0.996,0.996
23347,0.2215,0.302
23435,5.73E-05,-1.16E-05
23482,0.007337609,0.005563192
23759,0.003583036,0.004079737
24082,0.98500483,0.983108186
24684,0.673397902,0.774849396
24819,0.004666497,0.00449627
25419,0.983601314,0.980332881
25962,0.94344,0.971171429
26021,0.113708973,0.131648326
26156,0.020227042,0.019469885
26433,0.016596739,0.015916941
27299,0.730299952,0.750999794
27358,0.019588244,0.025135332
27493,0.105565399,0.100206036
27770,0.012593359,0.01181126
28695,0.774662512,0.877034104
29973,0.9397,0.965
30032,0.069011779,0.101250481
30167,0.0526,0.0457
30444,0.001319444,0.001416667
31310,0.855078307,0.874127075
31369,0.135082454,0.233949633
31504,0.049970142,0.043757407
31781,0.003,0.003
32647,0.989322848,0.993669348
32706,0.306704961,0.397078403
32841,0.008408236,0.007496475
33984,0.962912122,0.965730208
34043,0.057663354,0.068615092
34178,0.062967444,0.065160473
34455,0.245747352,0.241297737
35321,0.961376641,0.968181249
35380,0.354473279,0.459924515
35515,0.018998383,0.015996681
36717,0.464255556,0.521609524
36852,0.008443655,0.008306806
37452,0.976283376,0.992184174
37995,0.99594,0.995742857
38054,0.368024397,0.50579933
38189,0.013917234,0.012998554
38789,0.58672414,0.7091513
39332,0.7406,0.782
39391,0.008348107,0.011109532
39526,0.134210551,0.114089329
39803,0.0113,0.009
40669,0.74008,0.746914286
40728,0.00687913,0.006186126
40863,0.121649618,0.114240061
41140,0.014455572,0.014492902
41463,0.939672231,0.946023568
42006,0.869044704,0.882334445
42065,0.09315236,0.127061462
42200,0.025882865,0.02454471
42477,0.002716798,0.002430197
42800,0.991181761,1.032307917
43343,0.6048,0.66
43402,0.005421755,0.006952851
43537,0.050011692,0.038496143
43814,0.009422236,0.008250363
44680,0.697471677,0.721316476
44739,0.037120289,0.07101905
44874,0.112884883,0.106894111
45151,0.048321842,0.046269417
46017,0.998,0.998
46076,0.7376,0.756
46211,0.005823644,0.005406426
47354,0.95271818,0.958862823
47413,0.5725,0.745
48148,0.569592854,0.555266061
48691,0.660235724,0.671132388
48750,0.004077425,0.005287018
48885,0.14826,0.1409
50028,0.48548,0.496914286
50087,0.010137612,0.014195272
50222,0.168193912,0.161183694
50499,0.030772818,0.028023062
52159,0.9492944,0.9492944
52702,0.976069161,0.983351152
52761,0.377712317,0.439195643
52896,0.00914972,0.009973392
53173,0.00285251,0.002721307
54039,0.89278464,0.91807715
54098,0.215717023,0.478839489
54186,0.000329075,0.000213096
54233,0.018939342,0.016660904
54833,0.934474055,0.932137108
55376,0.907827908,0.910548175
55435,0.259577486,0.354513416
55570,0.020097899,0.018599796
55847,0.005,0.005
56772,0.027175885,0.03432522
56907,0.088169936,0.082963417
57184,0.001,0.001
58050,0.4544,0.459
58109,0.004164233,0.005753384
58244,0.165764268,0.157214365
58521,0.013,0.013
59387,0.73191737,0.745086951
59446,0.032859044,0.050148473
59581,0.108016023,0.10103292
59858,0.032803861,0.0298557
60724,0.960793614,0.964183858
60783,0.302042341,0.361324318
60918,0.010382102,0.010271305
61195,0.003,0.003
62061,0.791782356,0.796985888
62120,0.020673946,0.029763912
62255,0.122351462,0.114565567
62532,0.039615155,0.030747923
62855,0.9901415,0.9888719
63398,0.985,0.985
63457,0.440316208,0.536821867
63592,0.005987683,0.005302577
64192,0.991536853,0.976322002
64735,0.927636335,0.933012864
64794,0.120615163,0.127805743
64882,0.000214616,0.000243746
64929,0.006470626,0.006685782
65206,0.001,0.001
66866,0.9934184,0.9934184
67468,0.43121015,0.508457787
67603,0.0040983,0.003217539
68746,0.998,0.998
68805,0.557772934,0.684184003
68940,0.004470992,0.00359723
69540,0.969906835,0.966499009
70142,0.857096157,0.879426385
70277,0.004444936,0.003873979
71420,0.8953,0.916
71479,0.01858296,0.026412684
71614,0.091928507,0.085433231
71891,0.018692516,0.015089743
72816,0.413273509,0.447868397
72951,0.013608775,0.013513822
73551,0.894416117,0.856235399
74094,0.827951504,0.817278842
74153,0.196073269,0.260056869
74288,0.0309,0.0286
74565,0.009430917,0.008021499
75431,0.840167145,0.853218984
75490,0.1332,0.216
75625,0.026486365,0.024588389
75902,0.006001525,0.006004701
76768,0.98641082,0.994332086
76827,0.174159767,0.219699
76962,0.026000537,0.023034546
77239,0.001,0.001
77562,0.944439679,0.96043115
78105,0.886469173,0.902612149
78164,0.06537,0.0794
78299,0.019506108,0.017680539
78576,0.006900656,0.005572918
79501,0.017516738,0.023909116
79636,0.114961264,0.106556897
79913,0.0571,0.064
80236,0.370697095,0.331461537
80838,0.004356074,0.005197459
80973,0.061722277,0.055824107
81250,0.00896408,0.005472762
81573,0.95412648,0.9335194
82116,0.991,0.991
82175,0.677587732,0.733837902
82310,0.005479896,0.003990989
83453,0.4336,0.475
83512,0.004115851,0.005482219
83647,0.089333291,0.073415871
83924,0.0189,0.012
84849,0.806143884,0.958416647
85584,0.997194299,0.986868634
86127,0.954828023,0.967019713
86186,0.116762867,0.142340697
86321,0.022318349,0.022324355
86598,0.001,0.001
86921,0.975360582,0.97697204
87523,0.835235507,0.925380744
87658,0.00343,0.0032
88258,0.989924197,0.982873324
88860,0.735431045,0.980318766
88995,0.00433,0.0041
90197,0.313431123,0.397326243
91475,0.8979,0.914
91534,0.062122895,0.076753683
91669,0.072923028,0.066112287
91946,0.054289157,0.052705832
92269,0.783089683,0.790460509
92812,0.876476903,0.890581885
92871,0.070985231,0.097168019
93006,0.084831254,0.076436997
93283,0.014263229,0.014927078
94149,0.954788851,0.973664525
94208,0.087731862,0.104593696
94343,0.023150247,0.02135795
94620,0.001319444,0.001416667
94943,0.997430828,0.997544924
95545,0.776119286,0.851596902
95680,0.00443,0.0042
96280,0.727186894,0.779095722
96823,0.8178,0.85
96882,0.045856554,0.070499752
97017,0.081505653,0.075169839
97294,0.0173,0.015
98160,0.998,0.998
98219,0.407926811,0.53235405
98354,0.00469,0.004
99556,0.625693065,0.667591919
100834,0.967,0.967
100893,0.233589161,0.268710692
101028,0.014360423,0.013956332
